"Step","genial-sweep-15 - Train_Mean_Angular","genial-sweep-15 - Train_Mean_Angular__MIN","genial-sweep-15 - Train_Mean_Angular__MAX","hopeful-sweep-14 - Train_Mean_Angular","hopeful-sweep-14 - Train_Mean_Angular__MIN","hopeful-sweep-14 - Train_Mean_Angular__MAX","deep-sweep-13 - Train_Mean_Angular","deep-sweep-13 - Train_Mean_Angular__MIN","deep-sweep-13 - Train_Mean_Angular__MAX","gallant-sweep-12 - Train_Mean_Angular","gallant-sweep-12 - Train_Mean_Angular__MIN","gallant-sweep-12 - Train_Mean_Angular__MAX","visionary-sweep-11 - Train_Mean_Angular","visionary-sweep-11 - Train_Mean_Angular__MIN","visionary-sweep-11 - Train_Mean_Angular__MAX","resilient-sweep-10 - Train_Mean_Angular","resilient-sweep-10 - Train_Mean_Angular__MIN","resilient-sweep-10 - Train_Mean_Angular__MAX","fragrant-sweep-9 - Train_Mean_Angular","fragrant-sweep-9 - Train_Mean_Angular__MIN","fragrant-sweep-9 - Train_Mean_Angular__MAX","young-sweep-8 - Train_Mean_Angular","young-sweep-8 - Train_Mean_Angular__MIN","young-sweep-8 - Train_Mean_Angular__MAX","fine-sweep-6 - Train_Mean_Angular","fine-sweep-6 - Train_Mean_Angular__MIN","fine-sweep-6 - Train_Mean_Angular__MAX","vivid-sweep-5 - Train_Mean_Angular","vivid-sweep-5 - Train_Mean_Angular__MIN","vivid-sweep-5 - Train_Mean_Angular__MAX"
"573","1.8623626232147217","1.8623626232147217","1.8623626232147217","","","","2.098395347595215","2.098395347595215","2.098395347595215","2.1969776153564453","2.1969776153564453","2.1969776153564453","2.125256061553955","2.125256061553955","2.125256061553955","2.0950379371643066","2.0950379371643066","2.0950379371643066","2.342200756072998","2.342200756072998","2.342200756072998","2.322812557220459","2.322812557220459","2.322812557220459","2.7682723999023438","2.7682723999023438","2.7682723999023438","2.113805055618286","2.113805055618286","2.113805055618286"
"576","2.6597256660461426","2.6597256660461426","2.6597256660461426","","","","2.1714978218078613","2.1714978218078613","2.1714978218078613","2.24459171295166","2.24459171295166","2.24459171295166","2.3714518547058105","2.3714518547058105","2.3714518547058105","2.1088151931762695","2.1088151931762695","2.1088151931762695","2.3393988609313965","2.3393988609313965","2.3393988609313965","2.2734079360961914","2.2734079360961914","2.2734079360961914","2.2073428630828857","2.2073428630828857","2.2073428630828857","1.9660272598266602","1.9660272598266602","1.9660272598266602"
"579","2.63185977935791","2.63185977935791","2.63185977935791","","","","2.362901210784912","2.362901210784912","2.362901210784912","2.260316848754883","2.260316848754883","2.260316848754883","2.5757088661193848","2.5757088661193848","2.5757088661193848","2.2348532676696777","2.2348532676696777","2.2348532676696777","2.3995018005371094","2.3995018005371094","2.3995018005371094","2.1185293197631836","2.1185293197631836","2.1185293197631836","2.3940720558166504","2.3940720558166504","2.3940720558166504","2.051302433013916","2.051302433013916","2.051302433013916"
"582","2.485596179962158","2.485596179962158","2.485596179962158","","","","2.174546957015991","2.174546957015991","2.174546957015991","2.0591814517974854","2.0591814517974854","2.0591814517974854","1.7227598428726196","1.7227598428726196","1.7227598428726196","2.2679996490478516","2.2679996490478516","2.2679996490478516","2.6260313987731934","2.6260313987731934","2.6260313987731934","1.9259254932403564","1.9259254932403564","1.9259254932403564","2.0742900371551514","2.0742900371551514","2.0742900371551514","2.432722568511963","2.432722568511963","2.432722568511963"
"585","2.346839427947998","2.346839427947998","2.346839427947998","","","","2.1457700729370117","2.1457700729370117","2.1457700729370117","2.198023796081543","2.198023796081543","2.198023796081543","2.024496555328369","2.024496555328369","2.024496555328369","2.003377914428711","2.003377914428711","2.003377914428711","1.8637357950210571","1.8637357950210571","1.8637357950210571","2.254641532897949","2.254641532897949","2.254641532897949","2.266360282897949","2.266360282897949","2.266360282897949","1.863172173500061","1.863172173500061","1.863172173500061"
"588","2.412825584411621","2.412825584411621","2.412825584411621","","","","2.1741559505462646","2.1741559505462646","2.1741559505462646","2.2491652965545654","2.2491652965545654","2.2491652965545654","1.7789607048034668","1.7789607048034668","1.7789607048034668","2.249335765838623","2.249335765838623","2.249335765838623","2.1767306327819824","2.1767306327819824","2.1767306327819824","2.1819510459899902","2.1819510459899902","2.1819510459899902","2.1608448028564453","2.1608448028564453","2.1608448028564453","2.0553793907165527","2.0553793907165527","2.0553793907165527"
"591","2.6048712730407715","2.6048712730407715","2.6048712730407715","","","","1.9781607389450073","1.9781607389450073","1.9781607389450073","2.1912879943847656","2.1912879943847656","2.1912879943847656","2.3705811500549316","2.3705811500549316","2.3705811500549316","2.0203516483306885","2.0203516483306885","2.0203516483306885","2.5300159454345703","2.5300159454345703","2.5300159454345703","2.221560001373291","2.221560001373291","2.221560001373291","2.380713939666748","2.380713939666748","2.380713939666748","2.172769546508789","2.172769546508789","2.172769546508789"
"594","2.2249555587768555","2.2249555587768555","2.2249555587768555","","","","2.096644163131714","2.096644163131714","2.096644163131714","2.2382514476776123","2.2382514476776123","2.2382514476776123","1.8997269868850708","1.8997269868850708","1.8997269868850708","","","","2.1016130447387695","2.1016130447387695","2.1016130447387695","2.141171455383301","2.141171455383301","2.141171455383301","2.2298407554626465","2.2298407554626465","2.2298407554626465","2.2181715965270996","2.2181715965270996","2.2181715965270996"
"597","2.1285529136657715","2.1285529136657715","2.1285529136657715","","","","2.128262519836426","2.128262519836426","2.128262519836426","2.240990161895752","2.240990161895752","2.240990161895752","2.1528241634368896","2.1528241634368896","2.1528241634368896","","","","2.286935806274414","2.286935806274414","2.286935806274414","2.0327658653259277","2.0327658653259277","2.0327658653259277","2.051853656768799","2.051853656768799","2.051853656768799","2.291200637817383","2.291200637817383","2.291200637817383"
"600","1.6886677742004395","1.6886677742004395","1.6886677742004395","","","","2.252326726913452","2.252326726913452","2.252326726913452","2.051849842071533","2.051849842071533","2.051849842071533","2.2944064140319824","2.2944064140319824","2.2944064140319824","","","","2.6786510944366455","2.6786510944366455","2.6786510944366455","2.349454879760742","2.349454879760742","2.349454879760742","2.1252644062042236","2.1252644062042236","2.1252644062042236","2.0183002948760986","2.0183002948760986","2.0183002948760986"
"603","2.2733728885650635","2.2733728885650635","2.2733728885650635","","","","2.2656962871551514","2.2656962871551514","2.2656962871551514","2.413663387298584","2.413663387298584","2.413663387298584","2.0671567916870117","2.0671567916870117","2.0671567916870117","","","","2.2100753784179688","2.2100753784179688","2.2100753784179688","2.2435994148254395","2.2435994148254395","2.2435994148254395","2.6513471603393555","2.6513471603393555","2.6513471603393555","2.083205461502075","2.083205461502075","2.083205461502075"
"606","1.8512543439865112","1.8512543439865112","1.8512543439865112","","","","2.0866622924804688","2.0866622924804688","2.0866622924804688","2.25789475440979","2.25789475440979","2.25789475440979","1.9991804361343384","1.9991804361343384","1.9991804361343384","","","","1.7179213762283325","1.7179213762283325","1.7179213762283325","2.301455497741699","2.301455497741699","2.301455497741699","2.140476703643799","2.140476703643799","2.140476703643799","2.374911308288574","2.374911308288574","2.374911308288574"
"609","1.9694507122039795","1.9694507122039795","1.9694507122039795","","","","2.126188278198242","2.126188278198242","2.126188278198242","2.0087316036224365","2.0087316036224365","2.0087316036224365","2.2320282459259033","2.2320282459259033","2.2320282459259033","","","","2.397571086883545","2.397571086883545","2.397571086883545","2.008366107940674","2.008366107940674","2.008366107940674","2.419642448425293","2.419642448425293","2.419642448425293","2.067836046218872","2.067836046218872","2.067836046218872"
"612","2.715190887451172","2.715190887451172","2.715190887451172","","","","2.301542043685913","2.301542043685913","2.301542043685913","2.2181406021118164","2.2181406021118164","2.2181406021118164","2.0768580436706543","2.0768580436706543","2.0768580436706543","","","","2.095600128173828","2.095600128173828","2.095600128173828","2.3448495864868164","2.3448495864868164","2.3448495864868164","2.137312889099121","2.137312889099121","2.137312889099121","2.171072006225586","2.171072006225586","2.171072006225586"
"615","2.4295482635498047","2.4295482635498047","2.4295482635498047","","","","2.1918182373046875","2.1918182373046875","2.1918182373046875","2.2259342670440674","2.2259342670440674","2.2259342670440674","1.8438113927841187","1.8438113927841187","1.8438113927841187","","","","2.0861003398895264","2.0861003398895264","2.0861003398895264","2.069556713104248","2.069556713104248","2.069556713104248","2.1759114265441895","2.1759114265441895","2.1759114265441895","2.084104299545288","2.084104299545288","2.084104299545288"
"618","1.9701354503631592","1.9701354503631592","1.9701354503631592","","","","2.2373569011688232","2.2373569011688232","2.2373569011688232","2.1459851264953613","2.1459851264953613","2.1459851264953613","2.0951991081237793","2.0951991081237793","2.0951991081237793","","","","2.4179298877716064","2.4179298877716064","2.4179298877716064","2.1266822814941406","2.1266822814941406","2.1266822814941406","1.854622721672058","1.854622721672058","1.854622721672058","1.952061653137207","1.952061653137207","1.952061653137207"
"621","2.065958023071289","2.065958023071289","2.065958023071289","","","","2.2895050048828125","2.2895050048828125","2.2895050048828125","1.9962964057922363","1.9962964057922363","1.9962964057922363","2.4186277389526367","2.4186277389526367","2.4186277389526367","","","","2.242234230041504","2.242234230041504","2.242234230041504","2.2941372394561768","2.2941372394561768","2.2941372394561768","1.970447063446045","1.970447063446045","1.970447063446045","2.0932040214538574","2.0932040214538574","2.0932040214538574"
"624","1.9953497648239136","1.9953497648239136","1.9953497648239136","","","","2.3087120056152344","2.3087120056152344","2.3087120056152344","1.9783849716186523","1.9783849716186523","1.9783849716186523","2.0981366634368896","2.0981366634368896","2.0981366634368896","","","","2.257988929748535","2.257988929748535","2.257988929748535","2.5173816680908203","2.5173816680908203","2.5173816680908203","2.247014045715332","2.247014045715332","2.247014045715332","2.0884556770324707","2.0884556770324707","2.0884556770324707"
"627","2.220172166824341","2.220172166824341","2.220172166824341","","","","2.1390576362609863","2.1390576362609863","2.1390576362609863","2.364624500274658","2.364624500274658","2.364624500274658","2.0650737285614014","2.0650737285614014","2.0650737285614014","","","","2.0823378562927246","2.0823378562927246","2.0823378562927246","2.1423914432525635","2.1423914432525635","2.1423914432525635","2.217850685119629","2.217850685119629","2.217850685119629","2.1420364379882812","2.1420364379882812","2.1420364379882812"
"630","2.498828411102295","2.498828411102295","2.498828411102295","","","","2.2590279579162598","2.2590279579162598","2.2590279579162598","2.1634433269500732","2.1634433269500732","2.1634433269500732","2.4638795852661133","2.4638795852661133","2.4638795852661133","","","","2.1129958629608154","2.1129958629608154","2.1129958629608154","2.176608085632324","2.176608085632324","2.176608085632324","2.2349274158477783","2.2349274158477783","2.2349274158477783","2.5005741119384766","2.5005741119384766","2.5005741119384766"
"633","2.298597812652588","2.298597812652588","2.298597812652588","","","","2.1915533542633057","2.1915533542633057","2.1915533542633057","2.398977279663086","2.398977279663086","2.398977279663086","2.2448391914367676","2.2448391914367676","2.2448391914367676","","","","2.329385280609131","2.329385280609131","2.329385280609131","2.2467031478881836","2.2467031478881836","2.2467031478881836","1.8442606925964355","1.8442606925964355","1.8442606925964355","2.242140293121338","2.242140293121338","2.242140293121338"
"636","2.3205199241638184","2.3205199241638184","2.3205199241638184","","","","2.1818814277648926","2.1818814277648926","2.1818814277648926","2.119460344314575","2.119460344314575","2.119460344314575","2.134337902069092","2.134337902069092","2.134337902069092","","","","2.1131067276000977","2.1131067276000977","2.1131067276000977","2.04826021194458","2.04826021194458","2.04826021194458","2.008439779281616","2.008439779281616","2.008439779281616","1.968100666999817","1.968100666999817","1.968100666999817"
"639","2.5086822509765625","2.5086822509765625","2.5086822509765625","","","","2.1833746433258057","2.1833746433258057","2.1833746433258057","2.270390033721924","2.270390033721924","2.270390033721924","2.4162142276763916","2.4162142276763916","2.4162142276763916","","","","1.5717469453811646","1.5717469453811646","1.5717469453811646","2.2120373249053955","2.2120373249053955","2.2120373249053955","1.9715989828109741","1.9715989828109741","1.9715989828109741","2.108813524246216","2.108813524246216","2.108813524246216"
"642","2.088371753692627","2.088371753692627","2.088371753692627","","","","2.221109390258789","2.221109390258789","2.221109390258789","2.109250545501709","2.109250545501709","2.109250545501709","2.7307934761047363","2.7307934761047363","2.7307934761047363","","","","2.233215093612671","2.233215093612671","2.233215093612671","2.2610599994659424","2.2610599994659424","2.2610599994659424","2.060638904571533","2.060638904571533","2.060638904571533","1.5714199542999268","1.5714199542999268","1.5714199542999268"
"645","1.3091093301773071","1.3091093301773071","1.3091093301773071","","","","2.3856868743896484","2.3856868743896484","2.3856868743896484","2.0145270824432373","2.0145270824432373","2.0145270824432373","2.643815755844116","2.643815755844116","2.643815755844116","","","","2.192232131958008","2.192232131958008","2.192232131958008","2.116175889968872","2.116175889968872","2.116175889968872","2.040679931640625","2.040679931640625","2.040679931640625","2.2794604301452637","2.2794604301452637","2.2794604301452637"
"648","2.1598455905914307","2.1598455905914307","2.1598455905914307","","","","2.113224983215332","2.113224983215332","2.113224983215332","2.284672737121582","2.284672737121582","2.284672737121582","2.536073684692383","2.536073684692383","2.536073684692383","","","","2.400343418121338","2.400343418121338","2.400343418121338","2.3095579147338867","2.3095579147338867","2.3095579147338867","2.0677762031555176","2.0677762031555176","2.0677762031555176","1.963179111480713","1.963179111480713","1.963179111480713"
