"Step","quiet-durian-31 - Test_Mean_Angular_Distance_EPNP","quiet-durian-31 - Test_Mean_Angular_Distance_EPNP__MIN","quiet-durian-31 - Test_Mean_Angular_Distance_EPNP__MAX","quiet-durian-31 - Test_Mean_Angular_Distance_ITERATIVE","quiet-durian-31 - Test_Mean_Angular_Distance_ITERATIVE__MIN","quiet-durian-31 - Test_Mean_Angular_Distance_ITERATIVE__MAX","quiet-durian-31 - Test_Mean_Angular_Distance_SQPNP","quiet-durian-31 - Test_Mean_Angular_Distance_SQPNP__MIN","quiet-durian-31 - Test_Mean_Angular_Distance_SQPNP__MAX","quiet-durian-31 - Test_Mean_Angular_Distance_IPPE","quiet-durian-31 - Test_Mean_Angular_Distance_IPPE__MIN","quiet-durian-31 - Test_Mean_Angular_Distance_IPPE__MAX","quiet-durian-31 - Test_Mean_Angular_Distance_P3P","quiet-durian-31 - Test_Mean_Angular_Distance_P3P__MIN","quiet-durian-31 - Test_Mean_Angular_Distance_P3P__MAX"
"15287","","","","","","","23.091373192899823","23.091373192899823","23.091373192899823","","","","","",""
"15289","","","","48.84500391122856","48.84500391122856","48.84500391122856","","","","","","","","",""
"15290","76.59838385989057","76.59838385989057","76.59838385989057","","","","","","","","","","","",""
"15291","","","","","","","","","","","","","44.7754915214814","44.7754915214814","44.7754915214814"
"15295","","","","","","","","","","45.976137553338106","45.976137553338106","45.976137553338106","","",""
"15296","","","","","","","63.81960870825655","63.81960870825655","63.81960870825655","","","","","",""
"15298","","","","17.209416100158734","17.209416100158734","17.209416100158734","","","","","","","","",""
"15299","32.43144594324454","32.43144594324454","32.43144594324454","","","","","","","","","","","",""
"15300","","","","","","","","","","","","","78.20848930145878","78.20848930145878","78.20848930145878"
"15304","","","","","","","","","","4.376494572279995","4.376494572279995","4.376494572279995","","",""
"15305","","","","","","","27.169993509219665","27.169993509219665","27.169993509219665","","","","","",""
"15307","","","","30.354653169708058","30.354653169708058","30.354653169708058","","","","","","","","",""
"15308","15.89671135745374","15.89671135745374","15.89671135745374","","","","","","","","","","","",""
"15309","","","","","","","","","","","","","26.858007231483725","26.858007231483725","26.858007231483725"
"15313","","","","","","","","","","110.41166842061719","110.41166842061719","110.41166842061719","","",""
"15314","","","","","","","120.73549087896717","120.73549087896717","120.73549087896717","","","","","",""
"15316","","","","87.45785220185816","87.45785220185816","87.45785220185816","","","","","","","","",""
"15317","121.12569162971808","121.12569162971808","121.12569162971808","","","","","","","","","","","",""
"15318","","","","","","","","","","","","","74.13564412067592","74.13564412067592","74.13564412067592"
"15322","","","","","","","","","","100.26341031867169","100.26341031867169","100.26341031867169","","",""
"15323","","","","","","","94.3272588973208","94.3272588973208","94.3272588973208","","","","","",""
"15325","","","","41.584968446943975","41.584968446943975","41.584968446943975","","","","","","","","",""
"15326","133.52433841465492","133.52433841465492","133.52433841465492","","","","","","","","","","","",""
"15327","","","","","","","","","","","","","96.40918194938808","96.40918194938808","96.40918194938808"
"15331","","","","","","","","","","78.87817380043636","78.87817380043636","78.87817380043636","","",""
"15332","","","","","","","37.6337472922674","37.6337472922674","37.6337472922674","","","","","",""
"15334","","","","38.081136409571286","38.081136409571286","38.081136409571286","","","","","","","","",""
"15335","140.96247597782434","140.96247597782434","140.96247597782434","","","","","","","","","","","",""
"15336","","","","","","","","","","","","","75.51895334937886","75.51895334937886","75.51895334937886"
"15340","","","","","","","","","","25.89597368859046","25.89597368859046","25.89597368859046","","",""
"15341","","","","","","","52.56154196026269","52.56154196026269","52.56154196026269","","","","","",""
"15343","","","","16.563843271254598","16.563843271254598","16.563843271254598","","","","","","","","",""
"15344","170.52709271266616","170.52709271266616","170.52709271266616","","","","","","","","","","","",""
"15345","","","","","","","","","","","","","139.92070641299279","139.92070641299279","139.92070641299279"
"15349","","","","","","","","","","41.341045717283265","41.341045717283265","41.341045717283265","","",""
"15350","","","","","","","84.35652325938302","84.35652325938302","84.35652325938302","","","","","",""
"15352","","","","122.31607246664183","122.31607246664183","122.31607246664183","","","","","","","","",""
"15353","93.9864694736956","93.9864694736956","93.9864694736956","","","","","","","","","","","",""
"15354","","","","","","","","","","","","","79.37812040017025","79.37812040017025","79.37812040017025"
"15358","","","","","","","","","","31.874971771511923","31.874971771511923","31.874971771511923","","",""
"15359","","","","","","","94.61099174802054","94.61099174802054","94.61099174802054","","","","","",""
"15361","","","","1.9379227997615374","1.9379227997615374","1.9379227997615374","","","","","","","","",""
"15362","38.38984080111783","38.38984080111783","38.38984080111783","","","","","","","","","","","",""
"15363","","","","","","","","","","","","","54.62945391669996","54.62945391669996","54.62945391669996"
"15367","","","","","","","","","","88.03891278555139","88.03891278555139","88.03891278555139","","",""
"15368","","","","","","","42.60704097773663","42.60704097773663","42.60704097773663","","","","","",""
"15370","","","","84.65598139225175","84.65598139225175","84.65598139225175","","","","","","","","",""
"15371","43.85065814864231","43.85065814864231","43.85065814864231","","","","","","","","","","","",""
"15372","","","","","","","","","","","","","9.160264249368737","9.160264249368737","9.160264249368737"
"15376","","","","","","","","","","5.805295347164247","5.805295347164247","5.805295347164247","","",""
"15377","","","","","","","47.696928410196534","47.696928410196534","47.696928410196534","","","","","",""
"15379","","","","26.55804798290353","26.55804798290353","26.55804798290353","","","","","","","","",""
"15380","67.92768803422982","67.92768803422982","67.92768803422982","","","","","","","","","","","",""
"15381","","","","","","","","","","","","","133.86613792885115","133.86613792885115","133.86613792885115"
"15385","","","","","","","","","","60.920505401509004","60.920505401509004","60.920505401509004","","",""
"15386","","","","","","","93.9279236102738","93.9279236102738","93.9279236102738","","","","","",""
"15388","","","","66.19276765678998","66.19276765678998","66.19276765678998","","","","","","","","",""
"15389","14.762614988734242","14.762614988734242","14.762614988734242","","","","","","","","","","","",""
"15390","","","","","","","","","","","","","2.4809991302046797","2.4809991302046797","2.4809991302046797"
"15394","","","","","","","","","","31.024491196431057","31.024491196431057","31.024491196431057","","",""
"15395","","","","","","","134.00425989919782","134.00425989919782","134.00425989919782","","","","","",""
"15397","","","","76.7355618851208","76.7355618851208","76.7355618851208","","","","","","","","",""
"15398","123.60843071325851","123.60843071325851","123.60843071325851","","","","","","","","","","","",""
"15399","","","","","","","","","","","","","143.82192798792616","143.82192798792616","143.82192798792616"
"15403","","","","","","","","","","25.498914771659287","25.498914771659287","25.498914771659287","","",""
"15404","","","","","","","4.442321896234915","4.442321896234915","4.442321896234915","","","","","",""
"15406","","","","160.49614763543212","160.49614763543212","160.49614763543212","","","","","","","","",""
"15407","62.453299421947676","62.453299421947676","62.453299421947676","","","","","","","","","","","",""
"15408","","","","","","","","","","","","","52.97198616998101","52.97198616998101","52.97198616998101"
"15412","","","","","","","","","","85.14186851389012","85.14186851389012","85.14186851389012","","",""
"15413","","","","","","","132.53012996600748","132.53012996600748","132.53012996600748","","","","","",""
"15415","","","","3.9902068145660223","3.9902068145660223","3.9902068145660223","","","","","","","","",""
"15416","42.5800821905174","42.5800821905174","42.5800821905174","","","","","","","","","","","",""
"15417","","","","","","","","","","","","","145.6934892043089","145.6934892043089","145.6934892043089"
"15421","","","","","","","","","","16.936401032390904","16.936401032390904","16.936401032390904","","",""
"15422","","","","","","","44.873476426191445","44.873476426191445","44.873476426191445","","","","","",""
"15424","","","","93.51937902390415","93.51937902390415","93.51937902390415","","","","","","","","",""
"15425","138.90962175558818","138.90962175558818","138.90962175558818","","","","","","","","","","","",""
"15426","","","","","","","","","","","","","71.10904944609855","71.10904944609855","71.10904944609855"
"15430","","","","","","","","","","33.988709262001066","33.988709262001066","33.988709262001066","","",""
"15431","","","","","","","84.12461157173753","84.12461157173753","84.12461157173753","","","","","",""
"15433","","","","6.031607036897896","6.031607036897896","6.031607036897896","","","","","","","","",""
"15434","86.44696526486857","86.44696526486857","86.44696526486857","","","","","","","","","","","",""
"15435","","","","","","","","","","","","","98.61982145587481","98.61982145587481","98.61982145587481"
"15439","","","","","","","","","","18.295409439632436","18.295409439632436","18.295409439632436","","",""
"15440","","","","","","","118.41541126856683","118.41541126856683","118.41541126856683","","","","","",""
"15442","","","","72.46643384429171","72.46643384429171","72.46643384429171","","","","","","","","",""
"15443","29.7037650517249","29.7037650517249","29.7037650517249","","","","","","","","","","","",""
"15444","","","","","","","","","","","","","37.72189441959537","37.72189441959537","37.72189441959537"
"15448","","","","","","","","","","23.21863303599656","23.21863303599656","23.21863303599656","","",""
"15449","","","","","","","72.29667831214246","72.29667831214246","72.29667831214246","","","","","",""
"15451","","","","94.10834279485545","94.10834279485545","94.10834279485545","","","","","","","","",""
"15452","96.92398223581162","96.92398223581162","96.92398223581162","","","","","","","","","","","",""
"15453","","","","","","","","","","","","","117.48704204801683","117.48704204801683","117.48704204801683"
"15457","","","","","","","","","","51.59023720389669","51.59023720389669","51.59023720389669","","",""
"15458","","","","","","","53.43180655082159","53.43180655082159","53.43180655082159","","","","","",""
"15460","","","","149.95195851732436","149.95195851732436","149.95195851732436","","","","","","","","",""
"15461","153.55821336154392","153.55821336154392","153.55821336154392","","","","","","","","","","","",""
"15462","","","","","","","","","","","","","92.2030282099801","92.2030282099801","92.2030282099801"
"15466","","","","","","","","","","57.7743522268663","57.7743522268663","57.7743522268663","","",""
"15467","","","","","","","95.4670703255398","95.4670703255398","95.4670703255398","","","","","",""
"15469","","","","1.0835691171178041","1.0835691171178041","1.0835691171178041","","","","","","","","",""
"15470","106.05397238711038","106.05397238711038","106.05397238711038","","","","","","","","","","","",""
"15471","","","","","","","","","","","","","55.44671391786913","55.44671391786913","55.44671391786913"
"15475","","","","","","","","","","9.370147801619453","9.370147801619453","9.370147801619453","","",""
"15476","","","","","","","110.89505353865681","110.89505353865681","110.89505353865681","","","","","",""
"15478","","","","34.83663626088472","34.83663626088472","34.83663626088472","","","","","","","","",""
"15479","19.706850891230715","19.706850891230715","19.706850891230715","","","","","","","","","","","",""
"15480","","","","","","","","","","","","","121.81171439230003","121.81171439230003","121.81171439230003"
"15484","","","","","","","","","","49.64290721939727","49.64290721939727","49.64290721939727","","",""
"15485","","","","","","","80.39794489614214","80.39794489614214","80.39794489614214","","","","","",""
"15487","","","","156.8102957548537","156.8102957548537","156.8102957548537","","","","","","","","",""
"15488","141.25749648124753","141.25749648124753","141.25749648124753","","","","","","","","","","","",""
"15489","","","","","","","","","","","","","114.7007672936928","114.7007672936928","114.7007672936928"
"15493","","","","","","","","","","21.018285751154878","21.018285751154878","21.018285751154878","","",""
"15494","","","","","","","70.28183707879191","70.28183707879191","70.28183707879191","","","","","",""
"15496","","","","139.88391765062948","139.88391765062948","139.88391765062948","","","","","","","","",""
"15497","91.75898855444066","91.75898855444066","91.75898855444066","","","","","","","","","","","",""
"15498","","","","","","","","","","","","","93.56852155052843","93.56852155052843","93.56852155052843"
"15502","","","","","","","","","","50.66531100469774","50.66531100469774","50.66531100469774","","",""
"15503","","","","","","","54.77952667917228","54.77952667917228","54.77952667917228","","","","","",""
"15505","","","","97.67987254797042","97.67987254797042","97.67987254797042","","","","","","","","",""
"15506","155.44977262630712","155.44977262630712","155.44977262630712","","","","","","","","","","","",""
"15507","","","","","","","","","","","","","120.92275389134893","120.92275389134893","120.92275389134893"
"15511","","","","","","","","","","15.936506213850947","15.936506213850947","15.936506213850947","","",""
"15512","","","","","","","95.24935111685537","95.24935111685537","95.24935111685537","","","","","",""
"15514","","","","168.19944688122942","168.19944688122942","168.19944688122942","","","","","","","","",""
"15515","127.16273779860377","127.16273779860377","127.16273779860377","","","","","","","","","","","",""
"15516","","","","","","","","","","","","","52.93474072382777","52.93474072382777","52.93474072382777"
"15520","","","","","","","","","","55.345607332008655","55.345607332008655","55.345607332008655","","",""
"15521","","","","","","","8.816586139858487","8.816586139858487","8.816586139858487","","","","","",""
"15523","","","","5.311706980592305","5.311706980592305","5.311706980592305","","","","","","","","",""
"15524","30.395307604519417","30.395307604519417","30.395307604519417","","","","","","","","","","","",""
"15525","","","","","","","","","","","","","19.56354609215245","19.56354609215245","19.56354609215245"
"15529","","","","","","","","","","115.66380379120908","115.66380379120908","115.66380379120908","","",""
"15530","","","","","","","55.66318196974554","55.66318196974554","55.66318196974554","","","","","",""
"15532","","","","4.516213381171212","4.516213381171212","4.516213381171212","","","","","","","","",""
"15533","161.53729356707373","161.53729356707373","161.53729356707373","","","","","","","","","","","",""
"15534","","","","","","","","","","","","","99.95115248958436","99.95115248958436","99.95115248958436"
"15538","","","","","","","","","","118.19029903810699","118.19029903810699","118.19029903810699","","",""
"15539","","","","","","","147.2709135313099","147.2709135313099","147.2709135313099","","","","","",""
"15541","","","","25.4072219580259","25.4072219580259","25.4072219580259","","","","","","","","",""
"15542","51.439076303081606","51.439076303081606","51.439076303081606","","","","","","","","","","","",""
"15543","","","","","","","","","","","","","22.97785891498117","22.97785891498117","22.97785891498117"
"15547","","","","","","","","","","13.159558720703814","13.159558720703814","13.159558720703814","","",""
"15548","","","","","","","79.34716395194405","79.34716395194405","79.34716395194405","","","","","",""
"15550","","","","0.3534532837929021","0.3534532837929021","0.3534532837929021","","","","","","","","",""
"15551","145.25116064088257","145.25116064088257","145.25116064088257","","","","","","","","","","","",""
"15552","","","","","","","","","","","","","128.86682433524118","128.86682433524118","128.86682433524118"
"15556","","","","","","","","","","12.149720698888103","12.149720698888103","12.149720698888103","","",""
"15557","","","","","","","121.69810761452452","121.69810761452452","121.69810761452452","","","","","",""
"15559","","","","3.667607037987352","3.667607037987352","3.667607037987352","","","","","","","","",""
"15560","22.547847575823425","22.547847575823425","22.547847575823425","","","","","","","","","","","",""
"15561","","","","","","","","","","","","","70.95987127343545","70.95987127343545","70.95987127343545"
"15565","","","","","","","","","","26.9457002787602","26.9457002787602","26.9457002787602","","",""
"15566","","","","","","","43.956661103983976","43.956661103983976","43.956661103983976","","","","","",""
"15568","","","","75.0527486666913","75.0527486666913","75.0527486666913","","","","","","","","",""
"15569","102.36625017457527","102.36625017457527","102.36625017457527","","","","","","","","","","","",""
"15570","","","","","","","","","","","","","71.62737330923443","71.62737330923443","71.62737330923443"
"15574","","","","","","","","","","45.969469374648185","45.969469374648185","45.969469374648185","","",""
"15575","","","","","","","61.42995260231973","61.42995260231973","61.42995260231973","","","","","",""
"15577","","","","57.578701434152464","57.578701434152464","57.578701434152464","","","","","","","","",""
"15578","123.82675156570387","123.82675156570387","123.82675156570387","","","","","","","","","","","",""
"15579","","","","","","","","","","","","","108.73742228710657","108.73742228710657","108.73742228710657"
"15583","","","","","","","","","","54.12332736750011","54.12332736750011","54.12332736750011","","",""
"15584","","","","","","","90.56836531848889","90.56836531848889","90.56836531848889","","","","","",""
"15586","","","","64.82372136546466","64.82372136546466","64.82372136546466","","","","","","","","",""
"15587","126.88426026634886","126.88426026634886","126.88426026634886","","","","","","","","","","","",""
"15588","","","","","","","","","","","","","37.27862379117687","37.27862379117687","37.27862379117687"
"15592","","","","","","","","","","2.9133546776944","2.9133546776944","2.9133546776944","","",""
"15593","","","","","","","41.49541476366838","41.49541476366838","41.49541476366838","","","","","",""
"15595","","","","55.03751084203469","55.03751084203469","55.03751084203469","","","","","","","","",""
"15596","111.57620097157026","111.57620097157026","111.57620097157026","","","","","","","","","","","",""
"15597","","","","","","","","","","","","","73.98160744859044","73.98160744859044","73.98160744859044"
"15601","","","","","","","","","","72.1794204630951","72.1794204630951","72.1794204630951","","",""
"15602","","","","","","","103.36508836631089","103.36508836631089","103.36508836631089","","","","","",""
"15604","","","","55.41757988681097","55.41757988681097","55.41757988681097","","","","","","","","",""
"15605","54.4804086733666","54.4804086733666","54.4804086733666","","","","","","","","","","","",""
"15606","","","","","","","","","","","","","64.75482541762904","64.75482541762904","64.75482541762904"
"15610","","","","","","","","","","29.12613701237464","29.12613701237464","29.12613701237464","","",""
"15611","","","","","","","31.326644525405243","31.326644525405243","31.326644525405243","","","","","",""
"15613","","","","168.0083977627105","168.0083977627105","168.0083977627105","","","","","","","","",""
"15614","133.89937699913142","133.89937699913142","133.89937699913142","","","","","","","","","","","",""
"15615","","","","","","","","","","","","","78.69716523535315","78.69716523535315","78.69716523535315"
"15619","","","","","","","","","","4.442354311283623","4.442354311283623","4.442354311283623","","",""
"15620","","","","","","","84.14231472240161","84.14231472240161","84.14231472240161","","","","","",""
"15622","","","","93.75781812843645","93.75781812843645","93.75781812843645","","","","","","","","",""
"15623","135.78834924606076","135.78834924606076","135.78834924606076","","","","","","","","","","","",""
"15624","","","","","","","","","","","","","118.83886786997797","118.83886786997797","118.83886786997797"
"15628","","","","","","","","","","39.032296317066425","39.032296317066425","39.032296317066425","","",""
"15629","","","","","","","114.4194444063172","114.4194444063172","114.4194444063172","","","","","",""
"15631","","","","158.52676751452853","158.52676751452853","158.52676751452853","","","","","","","","",""
"15632","99.97548479763459","99.97548479763459","99.97548479763459","","","","","","","","","","","",""
"15633","","","","","","","","","","","","","73.31962353152244","73.31962353152244","73.31962353152244"
"15637","","","","","","","","","","61.835908877063474","61.835908877063474","61.835908877063474","","",""
"15638","","","","","","","90.8591217788298","90.8591217788298","90.8591217788298","","","","","",""
"15640","","","","75.31415961665223","75.31415961665223","75.31415961665223","","","","","","","","",""
"15641","43.15271607572123","43.15271607572123","43.15271607572123","","","","","","","","","","","",""
"15642","","","","","","","","","","","","","50.58473688742944","50.58473688742944","50.58473688742944"
"15646","","","","","","","","","","28.61245215681069","28.61245215681069","28.61245215681069","","",""
"15647","","","","","","","70.00469904327687","70.00469904327687","70.00469904327687","","","","","",""
"15649","","","","159.42087183855494","159.42087183855494","159.42087183855494","","","","","","","","",""
"15650","152.71011839707538","152.71011839707538","152.71011839707538","","","","","","","","","","","",""
"15651","","","","","","","","","","","","","32.55324413328847","32.55324413328847","32.55324413328847"
"15655","","","","","","","","","","11.932078522870313","11.932078522870313","11.932078522870313","","",""
"15656","","","","","","","100.08050222795472","100.08050222795472","100.08050222795472","","","","","",""
"15658","","","","106.45056049488166","106.45056049488166","106.45056049488166","","","","","","","","",""
"15659","2.874064331740243","2.874064331740243","2.874064331740243","","","","","","","","","","","",""
"15660","","","","","","","","","","","","","22.513482641917307","22.513482641917307","22.513482641917307"
"15664","","","","","","","","","","105.69221646145932","105.69221646145932","105.69221646145932","","",""
"15665","","","","","","","126.02867371916639","126.02867371916639","126.02867371916639","","","","","",""
"15667","","","","58.86047229502927","58.86047229502927","58.86047229502927","","","","","","","","",""
"15668","88.17231712028101","88.17231712028101","88.17231712028101","","","","","","","","","","","",""
"15669","","","","","","","","","","","","","54.41963275473735","54.41963275473735","54.41963275473735"
"15673","","","","","","","","","","3.6445189711492674","3.6445189711492674","3.6445189711492674","","",""
"15674","","","","","","","146.97619213210783","146.97619213210783","146.97619213210783","","","","","",""
"15676","","","","36.00502126668795","36.00502126668795","36.00502126668795","","","","","","","","",""
"15677","131.51111548055258","131.51111548055258","131.51111548055258","","","","","","","","","","","",""
"15678","","","","","","","","","","","","","45.76217333851429","45.76217333851429","45.76217333851429"
"15682","","","","","","","","","","49.07654546125451","49.07654546125451","49.07654546125451","","",""
"15683","","","","","","","85.52904785619253","85.52904785619253","85.52904785619253","","","","","",""
"15685","","","","68.93445156304993","68.93445156304993","68.93445156304993","","","","","","","","",""
"15686","28.432196535944513","28.432196535944513","28.432196535944513","","","","","","","","","","","",""
"15687","","","","","","","","","","","","","37.71805447324539","37.71805447324539","37.71805447324539"
"15691","","","","","","","","","","73.82459984360577","73.82459984360577","73.82459984360577","","",""
"15692","","","","","","","66.05060060191431","66.05060060191431","66.05060060191431","","","","","",""
"15694","","","","170.23476418762579","170.23476418762579","170.23476418762579","","","","","","","","",""
"15695","134.95253516622802","134.95253516622802","134.95253516622802","","","","","","","","","","","",""
"15696","","","","","","","","","","","","","95.09631608796522","95.09631608796522","95.09631608796522"
"15700","","","","","","","","","","68.93761925164056","68.93761925164056","68.93761925164056","","",""
"15701","","","","","","","109.30906314730076","109.30906314730076","109.30906314730076","","","","","",""
"15703","","","","32.313473163389915","32.313473163389915","32.313473163389915","","","","","","","","",""
"15704","146.23837970226907","146.23837970226907","146.23837970226907","","","","","","","","","","","",""
"15705","","","","","","","","","","","","","141.08187535735954","141.08187535735954","141.08187535735954"
"15709","","","","","","","","","","10.41154728568307","10.41154728568307","10.41154728568307","","",""
"15710","","","","","","","41.43056486294293","41.43056486294293","41.43056486294293","","","","","",""
"15712","","","","55.09354757740415","55.09354757740415","55.09354757740415","","","","","","","","",""
"15713","8.702065548854506","8.702065548854506","8.702065548854506","","","","","","","","","","","",""
"15714","","","","","","","","","","","","","29.701575081810148","29.701575081810148","29.701575081810148"
"15718","","","","","","","","","","9.194739040869166","9.194739040869166","9.194739040869166","","",""
"15719","","","","","","","4.56208612364469","4.56208612364469","4.56208612364469","","","","","",""
"15721","","","","95.69229318573724","95.69229318573724","95.69229318573724","","","","","","","","",""
"15722","70.4977130585709","70.4977130585709","70.4977130585709","","","","","","","","","","","",""
"15723","","","","","","","","","","","","","58.05694767441314","58.05694767441314","58.05694767441314"
"15727","","","","","","","","","","54.78986265304343","54.78986265304343","54.78986265304343","","",""
"15728","","","","","","","89.98743911760512","89.98743911760512","89.98743911760512","","","","","",""
"15730","","","","13.701945170053278","13.701945170053278","13.701945170053278","","","","","","","","",""
"15731","157.45236254385142","157.45236254385142","157.45236254385142","","","","","","","","","","","",""
"15732","","","","","","","","","","","","","3.7516053310991992","3.7516053310991992","3.7516053310991992"
"15736","","","","","","","","","","5.222390185734014","5.222390185734014","5.222390185734014","","",""
"15737","","","","","","","17.91153043935907","17.91153043935907","17.91153043935907","","","","","",""
"15739","","","","165.07761893350622","165.07761893350622","165.07761893350622","","","","","","","","",""
"15740","147.69664694014318","147.69664694014318","147.69664694014318","","","","","","","","","","","",""
"15741","","","","","","","","","","","","","76.94900084758305","76.94900084758305","76.94900084758305"
"15745","","","","","","","","","","0.7564786490681001","0.7564786490681001","0.7564786490681001","","",""
"15746","","","","","","","89.29962939270474","89.29962939270474","89.29962939270474","","","","","",""
"15748","","","","3.3282371367579344","3.3282371367579344","3.3282371367579344","","","","","","","","",""
"15749","84.77668490690702","84.77668490690702","84.77668490690702","","","","","","","","","","","",""
"15750","","","","","","","","","","","","","68.68363031588616","68.68363031588616","68.68363031588616"
"15754","","","","","","","","","","0.9603837851917092","0.9603837851917092","0.9603837851917092","","",""
"15755","","","","","","","130.53746071570222","130.53746071570222","130.53746071570222","","","","","",""
"15757","","","","124.63091002180757","124.63091002180757","124.63091002180757","","","","","","","","",""
"15758","0.28207736306504216","0.28207736306504216","0.28207736306504216","","","","","","","","","","","",""
"15759","","","","","","","","","","","","","135.0885910334023","135.0885910334023","135.0885910334023"
"15763","","","","","","","","","","4.498851319343316","4.498851319343316","4.498851319343316","","",""
"15764","","","","","","","75.27633844160624","75.27633844160624","75.27633844160624","","","","","",""
"15766","","","","89.40270662351274","89.40270662351274","89.40270662351274","","","","","","","","",""
"15767","118.0477100815426","118.0477100815426","118.0477100815426","","","","","","","","","","","",""
"15768","","","","","","","","","","","","","92.52323716279066","92.52323716279066","92.52323716279066"
"15772","","","","","","","","","","58.05565589718053","58.05565589718053","58.05565589718053","","",""
"15773","","","","","","","95.9577686216341","95.9577686216341","95.9577686216341","","","","","",""
"15775","","","","170.80290233813582","170.80290233813582","170.80290233813582","","","","","","","","",""
"15776","13.926488985409122","13.926488985409122","13.926488985409122","","","","","","","","","","","",""
"15777","","","","","","","","","","","","","23.104742564793526","23.104742564793526","23.104742564793526"
"15781","","","","","","","","","","118.42228893494179","118.42228893494179","118.42228893494179","","",""
"15782","","","","","","","4.884369261281279","4.884369261281279","4.884369261281279","","","","","",""
"15784","","","","96.313350642347","96.313350642347","96.313350642347","","","","","","","","",""
"15785","159.75780618831251","159.75780618831251","159.75780618831251","","","","","","","","","","","",""
"15786","","","","","","","","","","","","","129.5762791031616","129.5762791031616","129.5762791031616"
"15790","","","","","","","","","","93.87383242625894","93.87383242625894","93.87383242625894","","",""
"15791","","","","","","","108.0684391561141","108.0684391561141","108.0684391561141","","","","","",""
"15793","","","","25.16872625142983","25.16872625142983","25.16872625142983","","","","","","","","",""
"15794","141.15286423617093","141.15286423617093","141.15286423617093","","","","","","","","","","","",""
"15795","","","","","","","","","","","","","171.89771125311225","171.89771125311225","171.89771125311225"
"15799","","","","","","","","","","0.6059928333174014","0.6059928333174014","0.6059928333174014","","",""
"15800","","","","","","","59.477118121974144","59.477118121974144","59.477118121974144","","","","","",""
"15802","","","","54.24601643116779","54.24601643116779","54.24601643116779","","","","","","","","",""
"15803","121.41144771696764","121.41144771696764","121.41144771696764","","","","","","","","","","","",""
"15804","","","","","","","","","","","","","117.42592421590152","117.42592421590152","117.42592421590152"
"15808","","","","","","","","","","34.085131652476406","34.085131652476406","34.085131652476406","","",""
"15809","","","","","","","24.304168155511377","24.304168155511377","24.304168155511377","","","","","",""
"15811","","","","71.30137225509729","71.30137225509729","71.30137225509729","","","","","","","","",""
"15812","33.08527956574014","33.08527956574014","33.08527956574014","","","","","","","","","","","",""
"15813","","","","","","","","","","","","","82.19778186511506","82.19778186511506","82.19778186511506"
"15817","","","","","","","","","","59.69732359114259","59.69732359114259","59.69732359114259","","",""
"15818","","","","","","","65.21889328298147","65.21889328298147","65.21889328298147","","","","","",""
"15820","","","","68.18341463526268","68.18341463526268","68.18341463526268","","","","","","","","",""
"15821","115.33450161271904","115.33450161271904","115.33450161271904","","","","","","","","","","","",""
"15822","","","","","","","","","","","","","127.19017242797446","127.19017242797446","127.19017242797446"
"15826","","","","","","","","","","36.83725686245626","36.83725686245626","36.83725686245626","","",""
"15827","","","","","","","8.546040261928965","8.546040261928965","8.546040261928965","","","","","",""
"15829","","","","152.6217061575508","152.6217061575508","152.6217061575508","","","","","","","","",""
"15830","65.08566115821256","65.08566115821256","65.08566115821256","","","","","","","","","","","",""
"15831","","","","","","","","","","","","","114.56330538361388","114.56330538361388","114.56330538361388"
"15835","","","","","","","","","","37.285001165190664","37.285001165190664","37.285001165190664","","",""
"15836","","","","","","","23.05668491991966","23.05668491991966","23.05668491991966","","","","","",""
"15838","","","","93.05796123100161","93.05796123100161","93.05796123100161","","","","","","","","",""
"15839","105.80815080784467","105.80815080784467","105.80815080784467","","","","","","","","","","","",""
"15840","","","","","","","","","","","","","145.21301836504648","145.21301836504648","145.21301836504648"
"15844","","","","","","","","","","39.1460601073496","39.1460601073496","39.1460601073496","","",""
"15845","","","","","","","101.97650187034722","101.97650187034722","101.97650187034722","","","","","",""
"15847","","","","51.00225234341079","51.00225234341079","51.00225234341079","","","","","","","","",""
"15848","75.31293081691916","75.31293081691916","75.31293081691916","","","","","","","","","","","",""
"15849","","","","","","","","","","","","","71.78696516271107","71.78696516271107","71.78696516271107"
"15853","","","","","","","","","","84.49563626953311","84.49563626953311","84.49563626953311","","",""
"15854","","","","","","","71.22202313141632","71.22202313141632","71.22202313141632","","","","","",""
"15856","","","","146.64354410856168","146.64354410856168","146.64354410856168","","","","","","","","",""
"15857","7.402014665844092","7.402014665844092","7.402014665844092","","","","","","","","","","","",""
"15858","","","","","","","","","","","","","117.87031019145158","117.87031019145158","117.87031019145158"
"15862","","","","","","","","","","63.60166004047983","63.60166004047983","63.60166004047983","","",""
"15863","","","","","","","104.48461468486748","104.48461468486748","104.48461468486748","","","","","",""
"15865","","","","78.58537000074365","78.58537000074365","78.58537000074365","","","","","","","","",""
"15866","56.267489191110485","56.267489191110485","56.267489191110485","","","","","","","","","","","",""
"15867","","","","","","","","","","","","","28.749437358933164","28.749437358933164","28.749437358933164"
"15871","","","","","","","","","","52.23680740111145","52.23680740111145","52.23680740111145","","",""
"15872","","","","","","","80.78533594934953","80.78533594934953","80.78533594934953","","","","","",""
"15874","","","","10.721669318745512","10.721669318745512","10.721669318745512","","","","","","","","",""
"15875","100.50838292303926","100.50838292303926","100.50838292303926","","","","","","","","","","","",""
