"Step","zany-disco-38 - Test_Mean_Angular_Distance_EPNP","zany-disco-38 - Test_Mean_Angular_Distance_EPNP__MIN","zany-disco-38 - Test_Mean_Angular_Distance_EPNP__MAX","zany-disco-38 - Test_Mean_Angular_Distance_ITERATIVE","zany-disco-38 - Test_Mean_Angular_Distance_ITERATIVE__MIN","zany-disco-38 - Test_Mean_Angular_Distance_ITERATIVE__MAX","zany-disco-38 - Test_Mean_Angular_Distance_SQPNP","zany-disco-38 - Test_Mean_Angular_Distance_SQPNP__MIN","zany-disco-38 - Test_Mean_Angular_Distance_SQPNP__MAX","zany-disco-38 - Test_Mean_Angular_Distance_P3P","zany-disco-38 - Test_Mean_Angular_Distance_P3P__MIN","zany-disco-38 - Test_Mean_Angular_Distance_P3P__MAX","zany-disco-38 - Test_Mean_Angular_Distance_AP3P","zany-disco-38 - Test_Mean_Angular_Distance_AP3P__MIN","zany-disco-38 - Test_Mean_Angular_Distance_AP3P__MAX"
"3452","","","","","","","154.43390499505978","154.43390499505978","154.43390499505978","","","","","",""
"3454","","","","58.25333677687682","58.25333677687682","58.25333677687682","","","","","","","","",""
"3455","162.8455776794941","162.8455776794941","162.8455776794941","","","","","","","","","","","",""
"3456","","","","","","","","","","67.3647748303032","67.3647748303032","67.3647748303032","","",""
"3459","","","","","","","","","","","","","47.780032797997904","47.780032797997904","47.780032797997904"
"3461","","","","","","","72.90725883529807","72.90725883529807","72.90725883529807","","","","","",""
"3463","","","","31.72697144032628","31.72697144032628","31.72697144032628","","","","","","","","",""
"3464","150.18822394593894","150.18822394593894","150.18822394593894","","","","","","","","","","","",""
"3465","","","","","","","","","","28.46227443997813","28.46227443997813","28.46227443997813","","",""
"3468","","","","","","","","","","","","","28.462102985216603","28.462102985216603","28.462102985216603"
"3470","","","","","","","172.4365776939468","172.4365776939468","172.4365776939468","","","","","",""
"3472","","","","50.359886975012245","50.359886975012245","50.359886975012245","","","","","","","","",""
"3473","159.35703336910527","159.35703336910527","159.35703336910527","","","","","","","","","","","",""
"3474","","","","","","","","","","56.511217734002855","56.511217734002855","56.511217734002855","","",""
"3477","","","","","","","","","","","","","56.51121766915553","56.51121766915553","56.51121766915553"
"3479","","","","","","","45.064977995662304","45.064977995662304","45.064977995662304","","","","","",""
"3481","","","","38.579646747814905","38.579646747814905","38.579646747814905","","","","","","","","",""
"3482","154.41664653638168","154.41664653638168","154.41664653638168","","","","","","","","","","","",""
"3483","","","","","","","","","","55.40726869679503","55.40726869679503","55.40726869679503","","",""
"3486","","","","","","","","","","","","","55.35946685456342","55.35946685456342","55.35946685456342"
"3488","","","","","","","59.222891388207344","59.222891388207344","59.222891388207344","","","","","",""
"3490","","","","17.290971919129277","17.290971919129277","17.290971919129277","","","","","","","","",""
"3491","166.238119499032","166.238119499032","166.238119499032","","","","","","","","","","","",""
"3492","","","","","","","","","","140.42061126553256","140.42061126553256","140.42061126553256","","",""
"3495","","","","","","","","","","","","","140.4206061511414","140.4206061511414","140.4206061511414"
"3497","","","","","","","168.78234206104042","168.78234206104042","168.78234206104042","","","","","",""
"3499","","","","62.691218298252494","62.691218298252494","62.691218298252494","","","","","","","","",""
"3500","173.8027058578987","173.8027058578987","173.8027058578987","","","","","","","","","","","",""
"3501","","","","","","","","","","149.52549876835474","149.52549876835474","149.52549876835474","","",""
"3504","","","","","","","","","","","","","149.52550093482145","149.52550093482145","149.52550093482145"
"3506","","","","","","","168.59261203377827","168.59261203377827","168.59261203377827","","","","","",""
"3508","","","","136.5835419618453","136.5835419618453","136.5835419618453","","","","","","","","",""
"3509","55.432114969472735","55.432114969472735","55.432114969472735","","","","","","","","","","","",""
"3510","","","","","","","","","","8.958801313890149","8.958801313890149","8.958801313890149","","",""
"3513","","","","","","","","","","","","","7.575335399954838","7.575335399954838","7.575335399954838"
"3515","","","","","","","6.626213432397293","6.626213432397293","6.626213432397293","","","","","",""
"3517","","","","44.34336830470917","44.34336830470917","44.34336830470917","","","","","","","","",""
"3518","123.60682726621748","123.60682726621748","123.60682726621748","","","","","","","","","","","",""
"3519","","","","","","","","","","35.49196804108689","35.49196804108689","35.49196804108689","","",""
"3522","","","","","","","","","","","","","35.491964237362","35.491964237362","35.491964237362"
"3524","","","","","","","40.26486223704396","40.26486223704396","40.26486223704396","","","","","",""
"3526","","","","148.83775704313857","148.83775704313857","148.83775704313857","","","","","","","","",""
"3527","156.2651469210941","156.2651469210941","156.2651469210941","","","","","","","","","","","",""
"3528","","","","","","","","","","34.084188633440675","34.084188633440675","34.084188633440675","","",""
"3531","","","","","","","","","","","","","34.08420471867635","34.08420471867635","34.08420471867635"
"3533","","","","","","","158.95559180125807","158.95559180125807","158.95559180125807","","","","","",""
"3535","","","","67.60795750305803","67.60795750305803","67.60795750305803","","","","","","","","",""
"3536","176.9432474825817","176.9432474825817","176.9432474825817","","","","","","","","","","","",""
"3537","","","","","","","","","","52.093864711496195","52.093864711496195","52.093864711496195","","",""
"3540","","","","","","","","","","","","","52.09401557465536","52.09401557465536","52.09401557465536"
"3542","","","","","","","47.50264213584441","47.50264213584441","47.50264213584441","","","","","",""
"3544","","","","3.52751603258821","3.52751603258821","3.52751603258821","","","","","","","","",""
"3545","172.52993004684723","172.52993004684723","172.52993004684723","","","","","","","","","","","",""
"3546","","","","","","","","","","46.16538787988128","46.16538787988128","46.16538787988128","","",""
"3549","","","","","","","","","","","","","46.16538017985252","46.16538017985252","46.16538017985252"
"3551","","","","","","","164.24195305140776","164.24195305140776","164.24195305140776","","","","","",""
"3553","","","","0.9804902074758672","0.9804902074758672","0.9804902074758672","","","","","","","","",""
"3554","166.00789503790497","166.00789503790497","166.00789503790497","","","","","","","","","","","",""
"3555","","","","","","","","","","155.43897221739218","155.43897221739218","155.43897221739218","","",""
"3558","","","","","","","","","","","","","155.43896142062897","155.43896142062897","155.43896142062897"
"3560","","","","","","","21.201240415974183","21.201240415974183","21.201240415974183","","","","","",""
"3562","","","","17.336111998409592","17.336111998409592","17.336111998409592","","","","","","","","",""
"3563","177.47999646256432","177.47999646256432","177.47999646256432","","","","","","","","","","","",""
"3564","","","","","","","","","","30.76875295890133","30.76875295890133","30.76875295890133","","",""
"3567","","","","","","","","","","","","","30.76875344370913","30.76875344370913","30.76875344370913"
"3569","","","","","","","177.6431182362556","177.6431182362556","177.6431182362556","","","","","",""
"3571","","","","62.144815198777266","62.144815198777266","62.144815198777266","","","","","","","","",""
"3572","157.44326456858354","157.44326456858354","157.44326456858354","","","","","","","","","","","",""
"3573","","","","","","","","","","51.51480365099184","51.51480365099184","51.51480365099184","","",""
"3576","","","","","","","","","","","","","51.514839004128675","51.514839004128675","51.514839004128675"
"3578","","","","","","","55.351591999536254","55.351591999536254","55.351591999536254","","","","","",""
"3580","","","","49.211654899329034","49.211654899329034","49.211654899329034","","","","","","","","",""
"3581","171.24084659339448","171.24084659339448","171.24084659339448","","","","","","","","","","","",""
"3582","","","","","","","","","","38.56917766918582","38.56917766918582","38.56917766918582","","",""
"3585","","","","","","","","","","","","","38.56906998334182","38.56906998334182","38.56906998334182"
"3587","","","","","","","166.02914262111398","166.02914262111398","166.02914262111398","","","","","",""
"3589","","","","66.28974790211296","66.28974790211296","66.28974790211296","","","","","","","","",""
"3590","138.4512623718945","138.4512623718945","138.4512623718945","","","","","","","","","","","",""
"3591","","","","","","","","","","156.4889259845488","156.4889259845488","156.4889259845488","","",""
"3594","","","","","","","","","","","","","156.48890049573464","156.48890049573464","156.48890049573464"
"3596","","","","","","","156.92093496484102","156.92093496484102","156.92093496484102","","","","","",""
"3598","","","","45.524145386050975","45.524145386050975","45.524145386050975","","","","","","","","",""
"3599","47.24230777189874","47.24230777189874","47.24230777189874","","","","","","","","","","","",""
"3600","","","","","","","","","","29.39060785743567","29.39060785743567","29.39060785743567","","",""
"3603","","","","","","","","","","","","","29.396855886635763","29.396855886635763","29.396855886635763"
"3605","","","","","","","28.36914829809419","28.36914829809419","28.36914829809419","","","","","",""
"3607","","","","23.727549418687914","23.727549418687914","23.727549418687914","","","","","","","","",""
"3608","155.9872199622575","155.9872199622575","155.9872199622575","","","","","","","","","","","",""
"3609","","","","","","","","","","159.48226341518276","159.48226341518276","159.48226341518276","","",""
"3612","","","","","","","","","","","","","159.48217305943615","159.48217305943615","159.48217305943615"
"3614","","","","","","","46.99709967394449","46.99709967394449","46.99709967394449","","","","","",""
"3616","","","","66.52086440081284","66.52086440081284","66.52086440081284","","","","","","","","",""
"3617","144.08001304095592","144.08001304095592","144.08001304095592","","","","","","","","","","","",""
"3618","","","","","","","","","","152.38499009907335","152.38499009907335","152.38499009907335","","",""
"3621","","","","","","","","","","","","","152.38498617974827","152.38498617974827","152.38498617974827"
"3623","","","","","","","151.17465484064442","151.17465484064442","151.17465484064442","","","","","",""
"3625","","","","8.217511851181541","8.217511851181541","8.217511851181541","","","","","","","","",""
"3626","144.83740153691508","144.83740153691508","144.83740153691508","","","","","","","","","","","",""
"3627","","","","","","","","","","63.33865406773134","63.33865406773134","63.33865406773134","","",""
"3630","","","","","","","","","","","","","63.33905762638922","63.33905762638922","63.33905762638922"
"3632","","","","","","","54.83228846614392","54.83228846614392","54.83228846614392","","","","","",""
"3634","","","","7.8880985611840515","7.8880985611840515","7.8880985611840515","","","","","","","","",""
"3635","159.4611507721337","159.4611507721337","159.4611507721337","","","","","","","","","","","",""
